Filename,Transcription,Audio File,Speaker Accent,Register,Loan Word Languages,Genders Present,Speaker Count,Region
Tetouan_1-47_16k.wav,تحدثت لنا شوية على هاد المراكز فالعالم القروي. بالنسبة للعالم القروي والصعوبة كنعرفو أن العالم القروي ماشي هو فالمدينة. فجماعة الواد كاين مركز عندنا فجماعة الواد مركب فخدمة الشباب فجماعة الواد حتى هو واحد المركز لي هو رائع فيه تجهيزات على أعلى مستوى. عندنا كيما قالت الأستاذة مريم عندنا حتا النقل للمستفيدين لي كيتعذر عليهم أنت عارف أن ما يمكنش بالطوبيس يقدر يلحق التكوين كاين transport كيجي كيتلقاوه من طريق transport كيهز المستفيدين,Tetouan_1-47.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/QJo251lMYV28j3eElKak0w/8bu1eTYP2NF-B-8gOUIbLHHw4IcuVCiAtXgdOMUnfVxJMAwkvitlRkuUYnrZ2D9hmvydEGCatzqtlF2L9H7BIllMM9r6FDessfVE0tLiuhsjqeesvEe3s4mHte9oDWc_liBnsgIKdk7sxE7Y8oT6n-HA6PFGI9zjOkwF08yqW4Y/aRZxiAg-NTlWmgM61SfVXC77g-goaUdej3SuBzhFpoI),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,French,"Female,Male",2,Tangier
Tetouan_1-49_16k.wav,كنوجدو المستفيد والمستفيدة ديالنا أن ملي غادي ملي غادي يسالي ياخد diplôme ديالو خصو يكون واجد، سوا أن يعمل مقاولة ديالو ويخدم، لي كاين لي كيقول لك أنا ما يمكنش يخوي يعني من العالم القروي ويجي للحضري، كنوجدوه كيفاش يعمل المشروع ديالو، سوا مجموعة يعمل تعاونية، للبنات ديالنا لي كيتكونو تما مشينا معاهم أن عملنا لهم تعاونيات، عملنا لهم مقاولات حاضنة داخل المركز ديالنا، كيتكونو فيه وكيوجدو المنتوجات وكيسوقوهم.,Tetouan_1-49.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/dT-ifPGlFY8W3sN-xHuqgQ/Gi6SyWmH3Yc6am5Z-hzrJlmqQZK4-8NKCrcUW8GhvNEp6nOudX1rCRibvR7ZXsfS458zwhQ2Wn2RMPxmM5SHY_JlV1l8nMozOdOlYNjgm5w3vWXPFYfY8nMonbHkwY8iiRxsz3YRWSYkMKnKjrZ1DyqcKSfkJfxoMGePzdMfMyw/Of_jD5ESGdRJzsYK55Vlb8OTC0yibIlf3FtfSrqHm3c),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
Tetouan_1-56_16k.wav,عبد الرزاق المنصوري على العمل الكبير لي كيقوم به لتنمية هاد الفئة وجميع الفئات داخل الإقليم ديال ديال تطوان. آآآ أيضا نبغي نشكر حتى سي محسن بريغة رئيس ديال قسم العمل الاجتماعي لي لي مشى فهاد الاتجاه هدا. وبلورنا الفكرة، بلورنا الفكرة ديال أننا غادي نعملو واحد ال ال ال المقهى مطعم لأن من بين الشعب لي عندنا فالتأهيل المهني عندنا المطعمة المطعم وعندنا ال ال ال ال ال,Tetouan_1-56.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ROWrCn_vrESOZfNQFC6Eyg/UMl7POgGWK8Yi_OrA8em46WhWE6Twnkh6rggc8PTa0_lYsGA1h-YwW3-e-E-6wVYa8fn1GFQBdenldFRnaWlfHPUfPJpOuP6gM6w-h52TtXS8bwtD7xT5gFPamWq-WsANarG5wUl-c2DnVcxooKiEgjtw1HigbXFlo-1j7HdI8Y/olQbecG9O4QKrEQnGNnpGOVTbjvtVkzDjZDKmmq-eQE),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Male,1,Tangier
Tetouan_1-58_16k.wav,مركز ديال التدخل المبكر من بعد منو التربية الخاصة كاين التأهيل المهني من بعد منو كنتكلمو على الدمج فسوق الشغل وكنغيرو ديك الفكرة من عالة إلى معيل يعني الشخص فوضعية إعاقة فاش كيتزاد راه كنعرفو المراحل ديال الألم لي كدوز الأسرة وكتعتبرو بأنه ربما يكون عالة عليها فلاخر لا حاولنا ما أمكن بالرؤية المتبصرة والمخطط الاستراتيجي لي وضعته جمعية يحيى للأطفال التوحديين وكنبغي نشكر السيد رئيس جمعية محمد قليل لأن مشا فهاد الاتجاه أننا نحاولو ما أمكن,Tetouan_1-58.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/lQYuMCd3jjegIjFE3l5gGw/fxQS53Fj-hFn6G7bALeG3xfwBPt-5tcSHjJBmaxpcweYySAzqLIaGUKV-pgOd5cQFtC2A3j9SITd0YgXE3c7oHRFKpUxiT3eM_h6BxlD6NzK3o6sSc-5FhP85c4BoytTyMlyVcyqxNKSwxF4SczRAiwICebQH3NvAeUWZI-UBKw/NpbhiEqKwu2O4lIG7QCWMctLsUCaya7p0qrZb2Vkwys),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,1,Tangier
Tetouan_1-60_16k.wav,واحد الورشات لي هي مجزئة. النجاح ديال هاد المقهى إن شاء الله والمطعم، ويجيو الناس وغادي يشوفوها، كل مستخدم أو لا كل شخص فوضعية إعاقة عندو مهمة مجزئة، مهمة بسيطة جدا ولكن تكرارية. علاش؟ لأن التوحد من بين العلامات ديالهم عندهم سلوكيات نمطية، répétitive. وحنا حاولنا ما أمكن على ديك التكرارية لأنه علاش تكراري؟ كيعرف البداية ويعرف النهاية. الشاب,Tetouan_1-60.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/lq4jFlBc5FXjx1ooAbc5Ag/wlbemOxTlQPexTDPyIRLGcUDGvd06kwQBg6t_1rjSQpFnbN96naTH8qM5cT6SsmdN9X6yITKkYXXZ-ViM9s0_6yDfN6qMAH_drj-D711DQNTBNox36jyJas7gcQ5RA7RxUJUuv-dVSkigbPvEGz3GamCAMvmXg1NKELgm8tAAmg/VSc14-lp_gTmydA3BnJpb_WrprSD2BFXrO6QW_iYREU),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Tangier
Tetouan_1-62_16k.wav,بطاطا وكتدار emballage فلاخر ديالو وكنصيفطوهم لي restaurant يعني ولكن هاد الورشة هادي شحال كيخدم فيها؟ كيخدموا فيها سبعة ديال الشباب، شباب وشابات، كل واحد عندو مهمة مجزأة وكنحاولو ما أمكن نستغلو حتى النوعية ديال الإضطراب، مثلا اللي هما agressif كيكونو مثلا عدوانيين في مرحلة الشباب كتزاد العدوانية، كنعطيوهم أنهم كيفاش يقطعو هاديك البطاطا كيصرف هاديك العدوانية ديالو بطريقة لي هي fonctionnel يعني وظيفية. الأساس فهاد ال ال ال ال ال,Tetouan_1-62.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/qeF2Rdmqv1Z9SXE0XICmhA/vt7UkooTUIe144wxiIOo8nMOGT1YaLK7_QHSXC6kwET2RbRfEdhBphhuby3zyZ52zxby9sU-9FBym25u-Ti9zhhPJqeiQ22YXqprxECwoSXXmv5RG3kF3f4c8ksiepegBKzITJHF1xb8lQDm3kZZ7zg11ITlNeSC0NJjmWEDOnA/S1qziq7CfC297T24KgvtMPaKLntZQoKuqtT80BkOgD8),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Tangier
Tetouan_1-78_16k.wav,التعاونيات ديالهم كنوجهوهم حتى هما عندنا نساء لي كيكونو كيما قالت الأخت مريم كيشتغلو يعني فالدار وباش يسوقو بطريقة كيما قالت كيجي واحد كياخد من عندها ديك الثمن ديك ديك شي لي وجداتو بثمن رمزي كاين سوق تضامني لي عملتو المبادرة فيه كنوجهو النساء ديالنا يمشيو لسوق تضامني يحطو المنتوج ديالهم كيتباع بواحد بواحد الثمن بواحد القيمة وكتثمن ديك المجهود ديك السيدة لي عملاتو كتاخد منو واحد كدوز,Tetouan_1-78.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/_ITh3rRF8WeNX0RED2vr1w/ybILyroQC7O9bPtocGt8_xdyDu5gUWIgHWohNQEN0OE_hna_8H9VdoasxzcAePgxKV9RhcPxJlScHT8B9MVnYfbwmCT-ZLcissPm8ar_VR2VIMC_P6RnGiLvwNcLaEDkMQAXN765zu4HWUK3Rgq5I7yXIQReb06P54LpGdbzlUc/raNFADoc3FnVE__1SUTcAypZa-TqMmImlmmuj3sxoTo),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",3,Tangier
Tetouan_1-84_16k.wav,l'accompagnement لواحد المواكبة ملي كتكون ملي كتحبل هديك المرأة ملي كتحبل هديك المرأة وحنا المكملات الغذائية راه واحد واحد واحد السيرورة طويلة ملي كتحبل والتحسيس التحسيس تبارك الله جبرت واحد الوقع لأن تعملت دار الأمومة في واد لاو على أساس كاينة تما دار الولادة وكاين دائما بشراكة مع القطاع الوصي دائما الصحة دائما الجماعة الترابية وخاصة الصحة لأن هي لي غتحضر لنا الطبيب هي لي غتحضر القابلات,Tetouan_1-84.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/HmbzRIl84qIXRU-w-4Z3kQ/DlXX60mVeR88gMlgDk8Ezgx8_yUzd8fwis5HNxI-SdbADECrlZ7O4KV_RV2KFDDh1e0Pa7CitmbJ3Em46qd05tZggDJJSSXV8INdiu28EjItNKHJnXs9OgzyB3eyrPAQBF8XncRunTqyWRQY2BcjxUzl3lRtgkDnaneD-yF3kcg/oP1goO7BmGgXtJWp9gONIU2_6X0ZDcnHzCgkWuRJYHI),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Tangier
Tetouan_1-91_16k.wav,فين وصل المشروع؟ شنو عمل المشروع؟ فين وصلت الجمعية؟ إلى كاين شي مشكل كيخصو يتحل وكاين هادشي كامل كل مشروع عندو اتفاقية ديالو ممضية مع القطاع الوصي مع السيد عامل إقليم الإقليم وباش كيكونو جميع البنود واضحة باش إلى كان شي مشكل كيفاش كيتحل كيفاش قليل فاش المشاريع زعما ما كيصدقوشي مزيانين. كيصدق كلشي مزيان الحمد لله لحد الساعة المهم هما تبدلو المشاريع شحال هادي كانو برامج دابا برامج أخرى أنا كنهضر خاصة على على المرحلة الثالثة,Tetouan_1-91.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/h3soX3T6wDakohSLnD6yTw/SuVgtV1W0fbl8e_OoF9r_D-_XAzz0ThDvoFReVMzSDO81RVMzy5uLofbnJG6pomHUgfpRAzpythhrZ0IzTCo4IdRqjaT4JpDQjQa_i6fj9IUxpk4jMBNMn5fJGPRCM5PXDtJWHJefKd_-4LLlil6pQnT83wdQZsnIs5af-edWa4/4BtXAMICocf7MTyLp9eQTsYYGFQ7E__cOx4oolYLl4M),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_1-98_16k.wav,باغين إن شاء الله يا ربي يكون عندنا مشاريع كبيرة فحال شكل تضامني فحال الشمالية يكون عندنا مشاريع كبيرة ديال المبادرة وديالنا يكونو فيها الخريجين والخريجات ديال المراكز ديالنا نوفرو لهم مناصب شغل لي هي فاش كيكون نوجدو نخرجو واحد المجموعة كنخرجو تقريبا ألف وميتين كل سنة خريج وخريجة من المراكز ديالنا نكونو عندنا فرص الشغل نكونو إن شاء الله مع المبادرة الرؤية لي كنشوفو هو الإدماج,Tetouan_1-98.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/PSkiH7E0DBYVr_pdnokDFg/Bv4omckK1sRqaAUJ1S-y26K0wcAzXfGINnWtXMSejuECfhc3p50ih22qq7McM9X2NTu64ZyzNSZ7G8eVZywCZEWFYLY6gLxiF71oJ5ir-w2ExMHzENOuqrPcFNBZyTPb-TkhLXzNp8eqvdDWai8ccrzeLr53IzGg5EM8uS1Sel4/e5E5-9OdDI5GMXuPFN45jY_tAq-NHMNaISERBMbAqNQ),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-10_16k.wav,فكرتني فالشابل وكانو الوالدين ديالي تيطيبوه وكانت عندنا أكلة مميزة ديال الشابل. كان عندنا إما يمشي الطاجين للفران، تيتصاوب الشابلة تتقطع وتصاوب، وكان واحد الطاجين كبير هو لي تيطيبو فيه العروبية دابا وهما تيطيبو الخبز. هداك هو لي كنا كنديروه، بلاصوص ديالو، ب- بالشرمولة ديالو، عرفتي ملي كتكون داخل مع باب المدينة كتش الريحة ديال الشابل فالفران. فالفران. وكنا واش هو فيه الشوك بزاف ولا لا؟ لا.,Tetouan_2-10.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/PvVux1T4doWoB8Jx58BJiw/5isW5DvmshgVGLUTENA0ojLuceT6AVJtCqw4A3R8nZmh0bKQ2Xc91DlT-O96hnMhfom4Hemq48UQKceO7IyuQikkrFuAy8Nznkh7ABI5FKJhbp9HHWK8s6DlKi110ZWZrsoRtdb-x2zgB5hh1Mzp830ycF503R762_-uwtCufks/3mH1pHhCD97dIr10vu3rjWHP-b8UAzbjp47zqCtfqd0),Of Tangier/Tetouan,Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-15_16k.wav,الدولة تاقت فالصانع التقليدي وعطاتو هاد البنيات ووالديهم حتى هما تاقو فينا لأن خصنا نخرجوهم كيف ما كيف نفوسنا. ما يمكنلكش غيجي عندك التلميذ تقول بغا يتعلم ما بغاش يتعلم يجلس تما. هذا راه راه ما ما ما ما غيسمحش لك ضميرك دير لهاد. أنتي تعلمتي مع الوالدة ولا مع شي معلمة؟ لا لا تعلمت مع مع واحد المعلمة. وخا الوالدة ديالي كانت كتنسج الحايك وهذا ولكن ما تعلمتش الطرز وداكشي ولكن ما تعلمتش عائلتي تقريبا,Tetouan_2-15.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fw47R3EdNmywwepPpouE7g/DI_9xJEwcU2B4Xf7DUukmmG2JVknDAcL8P6MzeAWIIHS_m6XHQmQxyyTHVNdmFAW34mHkEY10BOWIKjgrM1r_NeJJeJVWd9JgEqHnbm7MOjYAJRg_vhi_PvqrnJnmntdNBJ34BF0023u2xYVU-ZXxZ8fVsoz3F8nforpOf6yPJ4/cqBInFHpGHnvtmv21t7txyQtSqS71ozSVeGD3MvtGuQ),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Tangier
Tetouan_2-16_16k.wav,كانت كلها كدير هاد العمل اليدوي ولكن أنا تعلمت على يد واحد المعلمة الله يرحمها هي لي علمتني هاد الطرز ولكن كانت حكاية قبل كنا كنخرجو حنا بحكم ديال المدينة كنخرجو هنا للطبيعة ديال الواد وكنت كندير شوية لكروشي دايزة واحد السيدة ويقول لها راجلها شوفي لالة كطرز قالت ليه أش الطرز على راه كتخربق أنا دخلات ليا ديك ديك الطرز خاصني نمشي نتعلمو ونبحث عليه وحاولت باش نمشي ودخلت عند هاد السيدة راه زعما الله يرحمها ونتمنى لوليداتها,Tetouan_2-16.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fV_hmvf9IUImxOBofMmNtQ/_oxyF9B1aE7-lnGs0MRuUOF-0rqYlaXmj2w4GHNGDpoA97R4OBWC1jXpouRny5SL4M1q6cLF0BL_Bzk27UUtkWuyraHFVohT1AdQ3TiCxdRLkzUk7y1z557DI_d7iwsaF-pPdLAPoRMqzQanw-D0VuhDk22sYCDu7GOL3z_dNcE/szaZyNsf7xfmyZ_vK5UrOrZHqQvr_cW_jRwG4-M00E4),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,Female,1,Tangier
WwUF8uoO00c_segment_02.mp3_16k.wav,نفسي أنا أفكر في والدتي لأنني كنت أتمنى أن تكون مع والدي رحمة الله عليه في الحج لأنني وفقني الله وأحضرتهما مرة إلى العمرة لكن والدي رحمة الله عليه كان يتمنى الحج. فقالو لي هذه مناسبة دائما الأعمال في ديننا الحنيف الأعمال بالنيات. صحيح. عدت إلى البيت إخواني وأخواتي عندهم خبر. جلست مع الوالدة قلت لها والدتي من متى ذهبت للعمرة؟ قالت لي من,WwUF8uoO00c_segment_02.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/yxFzpwm54G-vJeoCCSVqxw/CG0u5Qec7eZbmSHmcJwI-OIYapttsAtCpsHJN5u1eQdJEib51eq6lb82c1Kn_7SVLEkhk7Py60lGoQ15EkYvKQttPe_aummc3INLszM9peC5109moVnPlgX1-YBFf-8e67C8MItm_BrA3KZtTLk8u9CiGDFhZZyIrrXCeEXlDDa1DAo5PrxtU-6bBQB3IQA2/V49wo5GX_WLS5yTLg-yjCI1pK5TqRGRHcg_GLy-SZ1Q),Of Casablanca,Standard Arabic,,Male,2,Tangier
WwUF8uoO00c_segment_04.mp3_16k.wav,نعم. بعدها، بعدها بدأنا وصلنا إلى إلى إلى التحضيرات النهائية، وصلنا إلى مطار محمد الخامس، وجدنا المسؤولين في سفارة خادم الحرمين جهزو كل شيء. من من ال boarding pass، من ال ال ال عملية التسجيل في ال counter، ووجدنا VIP lounge في انتظارنا داخل المطار، جلسنا فيه نحن مجموعة وفد ضيوف خادم الحرمين الشريفين.,WwUF8uoO00c_segment_04.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/gkvOJ8_aW1q5VA32bOGSyQ/CQsQne0WQ2V7Q-EVWHZ2XC-Ei_Js5aOlSH05c8lXwzt-BvJEQzdokpGpT6u2IlA0IhERMqWMIQqbYpPnk5ybHfL7lZbnY93bzP_wL-T9t_23-lhnz9OwGIln6T9hi0sSFVvIukFulVHchs4Mg5WsAim8ZD5YEYiE7egV1kg-cRtYz-6oAU1KT7NtsyrGeOu8/k_SKktfM_uuLIDF9-9IZ253Vj2uuDMrFmv_rhmDJE80),Of Casablanca,Standard Arabic,French,Male,2,Tangier
WwUF8uoO00c_segment_07.mp3_16k.wav,أداء وفهم المناسك بالطريقة الصحيحة، بالإسلام السمح المعتدل الذي دعا إليه سيدنا محمد صلى الله عليه وسلم قبل 14 قرن. هذا التوجيه خلانا حقيقة نشعر بالوسطية الإسلام ونشعر بالاعتدال وأكدوا لنا أيضا على البعد الإيماني والروحي لرحلة الحج. رحلة الحج هي رحلة روحية، رحلة إن شاء الله الحج المبرور والذنب المغفور بإذن الله عز وجل. نعم وفقك الله,WwUF8uoO00c_segment_07.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ci7K7DTIsPuS_xwPZJp3Ow/vV98D1l3argnj_zwcpq3XQQBA9MCUVCcMxh7o1VVjkS7NtCTn4H55gGAg6w9WaseNa4nsKW9WJ0vQwCR6dqXTPt1o6kxwyqyL1BWj6odbDwspnnmBJVrfI187YfQ53iHNo9K9Z4um46jb37XGLqrUXsaMuZQ4VStwQT_7IpwYXnroPESuwIcr-bbcm3-sKMQ/gCfJ6VK3shqTmbQuvzR3FO2E_KmUGbsStToqojLmBDc),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Tangier
Oujda_1-05_16k.wav,داخل داخل الحضرة الربانية بمعنى ملي كيكونو دابا نتا كتعرف بأن الزوايا كيكون عندهم لقاء أسبوعي باش ما نتشعبش بزاف فهاد الخر غادي غير واه باش المستمعين يبقاو متبعين معنا فكيكون ديك العمارة العمارة الحضرة لي كتسمى الحضرة هذيك الحضرة خصها مسمع كتبدا بواحد كتبدا بواحد النوع معين ديال السماع وغادية وكتطلع وكتكمل بواحد النوع معين ديال السماع داخل,Oujda_1-05.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/UbtAfJS00BeqFYNj2Zsu7A/1-ssHOLvOvK_-CfAE4R4W4adwy02EkBdzkxigsAIRP2Nv71tZ08x8lh8JwMABJzxkFoogTe8f9uGG-dWJ7K09UNNpxorWRmU86xca5a9Yk_ylCYWIKkI-ft1CYDb-11VjVklAu-KaecmFB7Ox3S54BRiZhVnS9SwNpJCm8tbqN0/6GewcFgE9xnHRHHIWN6V_cTd0BBrjlyXjFL3LV6mUPM),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-11_16k.wav,هكا ولكن أنا حاولت نلحنها غير هي حاولت ندير لها لحن جديد لا غير تقريبا نفس اللحن ولكن ماشي بالطريقة التقليدية التقليدية لي معروفة voila فبدلت بدلت فبعض فبعض الأماكن واحتفظت باللحن الأصلي هو لحن شمالي شاوني كلمات كذلك ديال سيدي سيدي شاقور ولكن كاين شي كلمات أخرى ماشي ديالو أنا هاد الرباعية ديالو والحمد لله بلغنا يا الله,Oujda_1-11.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fyxT8y_dEqwcslwyovT8Yw/_s6eMqK7cmJoI6CMjtZv3MpBUVnP6AAOCQ7a7fTRfl91zalK5SRij_d_FpauaaA_NKHZ3N_brJabcinhn-M_yU7hkfWkyTSBwlBWVVEi6hzYpRhADlGuz8Feuu9y_u5oUAGI3XdyFp6qpyvLZQFNSuGR17RwzgLmFrz5wtMYQdg/gIY_Bq6CdPRJzMVWfumccrNvHBZ1pDdPfluCnSxad5w),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_1-20_16k.wav,كتبتها هي هي هي بلغة البيضاء ما يسمى بلغة البيضاء يعني زجل ولكن فيه فيه فيه لغة يعني يفهمها الجميع اها اها صيفط لي القصيدة صراحة أول ما قريت الكلام تأثرت بواحد الشكل كبير بهذا الكلام هدا لأن كيقول لك كل ما يخرج من القلب يصل إلى القلب وكل ما يخرج من اللسان لا يكاد يصل الآذان اها,Oujda_1-20.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/TjduJV77EoEufCnS0-OThg/_j85aVlVdP9OPBv-6do70jsmt2Bvo0QRBO_9tGubQYfT7nczhUXhBpyd0SEKrolBpbX5WX1yPPvoe30yoVy6JPIcGUPkzUu_i3k1fAqNJmjyjITxfmqYUXJJMN5PRvE5P6Hat_XC3bvL8FK1W80cuF-nISRyFetCuTMZmdos0G4/BOs_nVQXsIJjW6aP6pdByGosQ1i2vPA4s7e_c2lRn58),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-21_16k.wav,فتأثرت أنا بهاد القصيدة وطلب مني قال لي واش ممكن تلحنها ليا. فقلت لو أنا غادي ندير شي محاولة لأن الكلام كان كان عندي واحد الكلام راك عارف دائما ملي كيكون شي واحد لي كيكون شاعر شاعر يعني كيكتب غير ليه ماشي هو شاعر كيكتب الأغاني أو لا. صحيح صحيح. فطلبت منو قلت لو واش ممكن أنني نقاد شي حويجات وداكشي وناخذ غير لي قال لي صافي.,Oujda_1-21.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/E4fpSsaHRle8Oz84WXtcBg/udoHTQkDbPs_F-3ODRxCoeRLN2nWRu6OvtcjNJ2eCoTa24gia8caZf3MFp-VeMz_NEGqr1VUCVhB_kvwdE3kA48fKOrJW6OLJY11uMIYD_HtbWIQf4tSltsqjWc6IQQX5av9yGm9Z2XGALZ3MnmGDuS_e6U6dByJOtB_bxRuZco/gwNeKBwB5Bvve9uW_TqUNaGe1TvQtLCf6I45bJ746Wo),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-34_16k.wav,بمعنى أنا أنا بعض المرات أنا كنكتب ما ما كنكتبش غير من أجل الكتابة لا ولكن كنكتب من أجل الموضوع أو لا من أجل حالة مثلا عشناها أو لا من أجل واحد واحد الفترة فوتها مثلا أو لا مثلا واحد التجربة ديال واحد الصديق ديالي مثلا تأثرت بها كنكتب فهاد الإطار يعني ماشي بغيت نكتب غادي نكتب لا كنكتب وكنحاول نكتب بالدارجة أكثر لأن الدارجة بغنا نوصلوها لـ للعامية,Oujda_1-34.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/JtOcdGLURDzRaDzCqhETSw/n7CaUwCRTjgvy7Hm6BcPiYIfZYkytsmWjV0MmeuYsGcEs3JHCYQagkjXChi-IXG1vFzVLS6T6dfEglsALE6TL1XNBbNe-KFJUvpz-Qf1Lntt8-C4dWp8-2umAVFx0EwrBywolvzKngdr51jCmwpRzlIGl6CWRz8ylPsumrwsiIM/oF_v-D_oL_tuq4yYnHw8BWpIEoUzk1FSuPtyb6DWI9Q),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-35_16k.wav,voila. ف فالغناء نعبر به أكثر على على الوجدان، على الوجدان لي فيا، على الوجدان ديالي، على الأحاسيس لي عندي، على داكشي لي بغيت نوصلو للناس كن كنوصلو بالغناء أكثر من والتلحين كيجي من موراها علاش؟ لأن التلحين هو هو عندو علاقة بال بالغناء بطبيعة الحال، بطبيعة الحال. ثم كتجي العزف. كيجي كيجي الشعر والعزف بجوج. كنت لحنت واحد générique ديال فقناة السادسة.,Oujda_1-35.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/Ughh8svDNyoS28BFZzt1nA/wu7F7KzJHN4GX3GWluEQ4-5E7_JuiydMg7vdghac-q3LA40OAFuNz6B_Q3t12KyGNxLsyGj6MY5pGm6vzzIqIbQzbdeOvU6_C5v7rr8ko66IPUXz4dMtHTzG4yV8Zi81aJscKgHf6DLKvXFy7y46VrpA5yQBaoEoDcgXGmPFl44/xewkrx6GZbWOG7d6K71APSE4bRFjDmEJrac7XasXahI),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_1-36_16k.wav,لحنت قطعتين. شنو هي شنو هي الفكرة لي راك باغي تخدم عليها مستقبلا فهادشي ديال المصور؟ يعني شنو شنو هي شنو هو التوجه ديالك لي غادي يكون مستقبلا؟ واش غادي واش غادي يكون برنامج؟ ولا غادي ولا غادي يكون كيما كنقولو حنايا غناء، يعني غادي تخدم على شي حاجة مصورة فالغناء، ولا غادي يكون برنامج؟ هو,Oujda_1-36.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/aNZxv3_rvMAX4QRbzyMNig/72Tx-WNVp61_LTR5lDIbXuZeXi1K3gm1A881nsU5-5ko5k7OaIoDRAgiKYp51Q4_FA5ZuCYe6UOLF5E7dt4SqhssZUQPLp4513pwK2p1y-VrGcDMbFmLn32SzGehMKSl-yobTrTsupIBvgStazsoDNTBQ01bVkyINhVQvhIHr_g/PvwrHBen3xRJ8fY3NIaj74x14eU5Bs_mTq4nzwQeX08),Of Casablanca,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-43_16k.wav,ولكن كنشوفو الواقع ديال المنطقة كتلقى واحد الركود واش محيت حنا هما يمكن لي جايين فحنا هما آخر مدينة محدودين الفكر ديالنا محدود ولكن الحمد لله كاين واحد كاين كاين بعض بعض نقولو حنا الشمعة كاين ناس كاين ناس كتخدم كاين الأمل الحمد لله يعني وخا كاين ركود بداو واحد la nouvelle génération,Oujda_1-43.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/-FdC1pO5L_GnnXyBipOEKw/gDW3ccek3nupUpRbrg-8DI5GlTrIUEtaZ9neGDjbObx0ncWIcadg7Lbluq0Q7KSw7J30QIkPYTMDfqoKwgS0waBCMVOGaGQVt4bVEmUUz-uSRfW3_5RXF2OFMdZQ9Yjs1G7lsN5w1YnY6mRgTo7lwRSSJdaqrlVZR4TApr5uHtw/4gRcxz9yA3NRbKBW0Lsr9e_SeJhkgiRKHgmwnf-gGcw),Of Casablanca,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
