Filename,Transcription,Audio File,Speaker Accent,Register,Loan Word Languages,Genders Present,Speaker Count,Region
WwUF8uoO00c_segment_07.mp3_16k.wav,أداء وفهم المناسك بالطريقة الصحيحة، بالإسلام السمح المعتدل الذي دعا إليه سيدنا محمد صلى الله عليه وسلم قبل 14 قرن. هذا التوجيه خلانا حقيقة نشعر بالوسطية الإسلام ونشعر بالاعتدال وأكدوا لنا أيضا على البعد الإيماني والروحي لرحلة الحج. رحلة الحج هي رحلة روحية، رحلة إن شاء الله الحج المبرور والذنب المغفور بإذن الله عز وجل. نعم وفقك الله,WwUF8uoO00c_segment_07.mp3.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ci7K7DTIsPuS_xwPZJp3Ow/vV98D1l3argnj_zwcpq3XQQBA9MCUVCcMxh7o1VVjkS7NtCTn4H55gGAg6w9WaseNa4nsKW9WJ0vQwCR6dqXTPt1o6kxwyqyL1BWj6odbDwspnnmBJVrfI187YfQ53iHNo9K9Z4um46jb37XGLqrUXsaMuZQ4VStwQT_7IpwYXnroPESuwIcr-bbcm3-sKMQ/gCfJ6VK3shqTmbQuvzR3FO2E_KmUGbsStToqojLmBDc),Other,Mixed/Educated Moroccan Arabic,,Male,2,Tangier
Oujda_1-05_16k.wav,داخل داخل الحضرة الربانية بمعنى ملي كيكونوا دابا نتا كتعرف بأن الزوايا كيكون عندهم لقاء أسبوعي باش ما نتشعبش بزاف فهاد الخر غادي غير واه باش المستمعين يبقاو متبعين معنا فكيكون ديك العمارة العمارة الحضرة اللي كتسمى الحضرة هذيك الحضرة خصها مسمع كتبدا بواحد كتبدا بواحد النوع معين ديال السماع وغادية وكتطلع وكتكمل بواحد النوع معين ديال السماع داخل,Oujda_1-05.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/UbtAfJS00BeqFYNj2Zsu7A/1-ssHOLvOvK_-CfAE4R4W4adwy02EkBdzkxigsAIRP2Nv71tZ08x8lh8JwMABJzxkFoogTe8f9uGG-dWJ7K09UNNpxorWRmU86xca5a9Yk_ylCYWIKkI-ft1CYDb-11VjVklAu-KaecmFB7Ox3S54BRiZhVnS9SwNpJCm8tbqN0/6GewcFgE9xnHRHHIWN6V_cTd0BBrjlyXjFL3LV6mUPM),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-11_16k.wav,هكا ولكن أنا حاولت نلحنها غير هي حاولت ندير لها لحن جديد لا غير تقريبا نفس اللحن ولكن ماشي بالطريقة التقليدية التقليدية اللي معروفة فوالا فبدلت بدلت في بعض في بعض الأماكن واحتفظت باللحن الأصلي هو لحن شمالي شاوني كلمات كذلك ديال سيدي سيدي شاقور ولكن كاين شي كلمات أخرين ماشي ديالو أنا هاد الرباعية* ديالو والحمد لله بلغنا يا الله,Oujda_1-11.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/fyxT8y_dEqwcslwyovT8Yw/_s6eMqK7cmJoI6CMjtZv3MpBUVnP6AAOCQ7a7fTRfl91zalK5SRij_d_FpauaaA_NKHZ3N_brJabcinhn-M_yU7hkfWkyTSBwlBWVVEi6hzYpRhADlGuz8Feuu9y_u5oUAGI3XdyFp6qpyvLZQFNSuGR17RwzgLmFrz5wtMYQdg/gIY_Bq6CdPRJzMVWfumccrNvHBZ1pDdPfluCnSxad5w),Of Oujda,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_1-20_16k.wav,كتكتب هي هي هي بلغة البيضاء ما يسمى بلغة البيضاء يعني زجل ولكن فيه فيه فيه لغة يعني يفهموها الجميع اها اها صيفط لي القصيدة صراحة أول ما قريت الكلام تأثرت بواحد الشكل كبير بهذا الكلام هذا لأن كيقول لك كل ما يخرج من القلب يصل إلى القلب وكل ما يخرج من اللسان لا يكاد يصل الآذان اها,Oujda_1-20.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/TjduJV77EoEufCnS0-OThg/_j85aVlVdP9OPBv-6do70jsmt2Bvo0QRBO_9tGubQYfT7nczhUXhBpyd0SEKrolBpbX5WX1yPPvoe30yoVy6JPIcGUPkzUu_i3k1fAqNJmjyjITxfmqYUXJJMN5PRvE5P6Hat_XC3bvL8FK1W80cuF-nISRyFetCuTMZmdos0G4/BOs_nVQXsIJjW6aP6pdByGosQ1i2vPA4s7e_c2lRn58),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-21_16k.wav,فتأثرت أنا بهاد القصيدة وطلب مني قال لي واش ممكن تلحنها ليا. فقلت له أنا غادي ندير شي محاولة لأن الكلام كان كان عندي واحد الكلام راك عارف دائما ملي كيكون شي واحد اللي كيكون شاعر شاعر يعني كيكتب غير ليه ماشي هو شاعر كيكتب للأغاني أو لا. صحيح صحيح. فطلبت منه قلت له واش ممكن أنني نقاد شي حويجات وداكشي وناخذ غير اللي قال ليا صافي.,Oujda_1-21.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/E4fpSsaHRle8Oz84WXtcBg/udoHTQkDbPs_F-3ODRxCoeRLN2nWRu6OvtcjNJ2eCoTa24gia8caZf3MFp-VeMz_NEGqr1VUCVhB_kvwdE3kA48fKOrJW6OLJY11uMIYD_HtbWIQf4tSltsqjWc6IQQX5av9yGm9Z2XGALZ3MnmGDuS_e6U6dByJOtB_bxRuZco/gwNeKBwB5Bvve9uW_TqUNaGe1TvQtLCf6I45bJ746Wo),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-34_16k.wav,بالمعنى أنا أنا بعض المرات أنا كنكتب ما ما كنكتبش غير من أجل الكتابة لا ولكن كنكتب من أجل الموضوع أو لا من أجل حالة مثلا عشناها أو لا من أجل واحد واحد الفترة فوتها مثلا أو لا مثلا واحد التجربة ديال واحد الصديق ديالي مثلا تأثرت بها كنكتب في هذا الإطار يعني ماشي بغيت نكتب غادي نكتب لا كنكتب وكنحاول نكتب بالدارجة أكثر لأن الدارجة بغنا نوصلوها لـ للعامية,Oujda_1-34.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/JtOcdGLURDzRaDzCqhETSw/n7CaUwCRTjgvy7Hm6BcPiYIfZYkytsmWjV0MmeuYsGcEs3JHCYQagkjXChi-IXG1vFzVLS6T6dfEglsALE6TL1XNBbNe-KFJUvpz-Qf1Lntt8-C4dWp8-2umAVFx0EwrBywolvzKngdr51jCmwpRzlIGl6CWRz8ylPsumrwsiIM/oF_v-D_oL_tuq4yYnHw8BWpIEoUzk1FSuPtyb6DWI9Q),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-35_16k.wav,فوالا. العامية ف فالغناء نعبر به أكثر على على الوجدان، على الوجدان اللي فيا، على الوجدان ديالي، على الأحاسيس اللي عندي، على داكشي اللي بغيت نوصلو للناس كن كنوصلو بالغناء أكثر من والتلحين كيجي من موراها علاش؟ لأن التلحين هو هو عندو علاقة بال بالغناء بطبيعة الحال، بطبيعة الحال. ثم كتجي العزف. كيجي كيجي الشعر والعزف بجوج. كنت لحنت واحد générique ديال في قناة السادسة.,Oujda_1-35.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/Ughh8svDNyoS28BFZzt1nA/wu7F7KzJHN4GX3GWluEQ4-5E7_JuiydMg7vdghac-q3LA40OAFuNz6B_Q3t12KyGNxLsyGj6MY5pGm6vzzIqIbQzbdeOvU6_C5v7rr8ko66IPUXz4dMtHTzG4yV8Zi81aJscKgHf6DLKvXFy7y46VrpA5yQBaoEoDcgXGmPFl44/xewkrx6GZbWOG7d6K71APSE4bRFjDmEJrac7XasXahI),Of Oujda,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_1-36_16k.wav,لحنت قطعتين. شنو هي شنو هي الفكرة اللي راك باغي تخدم عليها مستقبلا فهادشي ديال المصور؟ يعني شنو شنو هي شنو هو التوجه ديالك اللي غادي يكون مستقبلا؟ واش غادي واش غادي يكون برنامج؟ ولا غادي ولا غادي يكون كيما كنقولو حنايا غناء، يعني غادي تخدم على شي حاجة مصورة في الغناء، ولا غادي يكون برنامج؟ هو,Oujda_1-36.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/aNZxv3_rvMAX4QRbzyMNig/72Tx-WNVp61_LTR5lDIbXuZeXi1K3gm1A881nsU5-5ko5k7OaIoDRAgiKYp51Q4_FA5ZuCYe6UOLF5E7dt4SqhssZUQPLp4513pwK2p1y-VrGcDMbFmLn32SzGehMKSl-yobTrTsupIBvgStazsoDNTBQ01bVkyINhVQvhIHr_g/PvwrHBen3xRJ8fY3NIaj74x14eU5Bs_mTq4nzwQeX08),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_1-43_16k.wav,ولكن كنشوفو الواقع ديال المنطقة كتلقى واحد الركود واش محيت حنا هما يمكن لي جايين في حنا هما آخر مدينة محدودين الفكر ديالنا محدود ولكن الحمد لله كاين واحد كاين كاين بعض بعض نقولو حنا الشمعة كاين ناس كاين ناس كتخدم كاين الأمل الحمد لله هاد يعني وخا كاين ركود بداو واحد la nouvelle génération,Oujda_1-43.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/-FdC1pO5L_GnnXyBipOEKw/gDW3ccek3nupUpRbrg-8DI5GlTrIUEtaZ9neGDjbObx0ncWIcadg7Lbluq0Q7KSw7J30QIkPYTMDfqoKwgS0waBCMVOGaGQVt4bVEmUUz-uSRfW3_5RXF2OFMdZQ9Yjs1G7lsN5w1YnY6mRgTo7lwRSSJdaqrlVZR4TApr5uHtw/4gRcxz9yA3NRbKBW0Lsr9e_SeJhkgiRKHgmwnf-gGcw),Of Oujda,Mixed/Educated Moroccan Arabic,French,Male,2,Oujda
Oujda_1-82_16k.wav,باش نتهنى من الطلوع والهبوط. بلاتي أخويا، دابا نتا علاش تتعطي هاد الرشوة هادي؟ أنا راه كنعرف شي ناس من العائلة ديالي حتى هوما وقع ليهم نفس هادشي اللي وقع ليك. ولكن فاش اتصلوا بالخط المباشر ديال رئاسة النيابة العامة، خداو حقهم وبالقانون. ها نتا، اتصل وقت ما بغيتي وبلغ على أي واحد طلب منك الرشوة. أجي. وأنا ما غادي يكون عندي حتى شي مشكل ولا مسؤولية إلى بلغت؟ لا ما تخافش، حيت القانون كيحمي المبلغين. وزايدون هاد الأمور,Oujda_1-82.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/FexhEKNN-cjR0GeVmyU7FQ/nDtc44tSpD7oSBN7eKG_zJ3Iww5kYVljYOXZuPzw_kRg1FjyZ2EwUjzHQuyDgL5RQINQgpkblCAhJ9cFy2wXT_r2XehLnNVkLUhqsvGkX_xzcdr1JimILKx6p3vfN39wh6mtzCHCS7IFSaIXtGSMaAcSH-EYBSE5OoEMlWtz2t4/s4EXQ9a_4BZMpL3vr8xP3TQGsCWRmtwWj2bRgez_VWQ),Of Oujda,Mixed/Educated Moroccan Arabic,,Male,2,Oujda
Oujda_2-32_16k.wav,حالة النقاب إذا كانت المرأة تنتقب تزيل نقابها مثلا وقفازيها هذا عمل ظاهر ثم هناك عمل باللسان مباشرة هذه كلها في الإحرام هكذا يبدأ الإحرام بالنية والعمل الظاهري والعمل المنطوق المسموع الذي هو التلبية هذا كان يقوم به الرسول صلى الله عليه وسلم معاينة وهما يشوفوا فيه فإذا هنا يقل الخطأ لأن المتابعة تكون,Oujda_2-32.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/g1QXpWFp2AGUow6ShUKFlg/HIQhCoAGSeRb13hvkE050Fp8dBj5ElcluhlJ-ttrvgT-YhGrtevueaTYWrszA-hAe5pwUkKS3vWo0L7MdnPNu7sQGKinAFRON6w6D9PchP65BVIdUKQqLRepjsVeXjaIqwY_jndgsWQagxR9e-mfafWNxUyzao-A1-F4qvNTJ5A/1uf4GDx4Gw4R-_sv2ZgScSSQky-ZIhouSoobsA89zfc),Other,Standard Arabic,,"Male,Female",2,Oujda
Oujda_2-64_16k.wav,نعم صحيح هذا لها مكانتها ومباركة كما في القرآن الكريم. وشجرة الزيتون طبعا هذا من نعم الله سبحانه وتعالى على عباده. والشجر على العموم من البيئة والبيئة لا ينبغي إلحاق الضرر بها. ولكن إذا كانت الأعواد ليست في الشجرة فهذه يجوز حرقها واستعمالها والانتفاع بها إلى غير ذلك سواء كانت زيت,Oujda_2-64.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/AJTRH7K2rVx2O6pgq77m5g/hvaVIeXSE81s1XxKBWDR_vCjM6k0eny5EDSMwSYNt5ht_Ahaqo-OEszGX4LFnCMBBW0LuQ2wGVIQ9ftrzn45Q5CQw-KLnjkg_goBl_tUju7N-48vbK7hmHHZmX5Zew_0eHLeGJmUk0CniACkBNfSLmmf7Uzm3rcKNbET28xXMmk/DU0puvcu10Vsn20_DrOY9AoOQf_jC3SfNidiQhcacg4),Other,Standard Arabic,,"Male,Female",2,Oujda
Oujda_2-68_16k.wav,شبهه بإنسان يغتسل خمس مرات في نهر جار. وملي قال في نهر جار معناه الماء ديالو نقي. ماشي ماء ماشي راكد. هذا راه مقصود، هذه كلمة جار راه لها لها فيها معاني ودلالات، لها وظيفتها. فشبه من يصلي الفرائض الخمسة في أوقاتها بإنسان يستحم في واد ماؤه صاف نقي صاف.,Oujda_2-68.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/8exbLAcbAJ6xsY6fT2cKRw/HJxAtjIog8KC2I4kla3ZONkjE-nL3ZW2ot9GuUvZIDBh1jmQzW9dV0Ok_M4wjF3119bvZYEbUeIRptxOw6VssZOZ19W4dKkdpbTuhnTSIGDfDd5WFUuAYAPDfYvJw1sSnIyTUepHB8qmkRC4kYN7d9PI78SYD6C085VfXB7K3Mc/o1-f1cusKaLdw5miRDeliuzR7Cd-AHRdYd-CDv6oq6I),Other,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-02_16k.wav,فتيات السعيدية دفاع مراكش هذه هي المقابلات اللي غادي تكون نهاية هذا الأسبوع الخاصة بآخر دورة من دورات كرة القدم للسيدات هي مفخرة الآن كان عندنا فريق في القسم الأول نهضة بركان والآن نضافوا له فرق أخرى جوج هلال الناظور ماذا يعني لك أنت كفتاة الفتيات ديال جهة الشرق يصعدن إلى القسم,Oujda_3-02.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/7-I80ksOqgGcxJFz_uQmYg/JXOC26UFepyEypORfcJAlXAf-qo-3MhFkHhjx6W5azOa145dViJqEaW_pFzyfQaqOtQX0xsardgjsEsG6XYsSqzBuizUZo3giglWF8k_sKTZSYy3LfECvs_SPXRABpbCNMqThFgUcx6q5WUjIj-UDhwmYV396zNkhFNuA5m4htM/UJxg9mgKM9g_cJAnuzlkGA32ySQq3buXDBlQbyQbanE),Of Tangier/Tetouan,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-56_16k.wav,محمد هنالك احوال لا يمكن يعني هي لا يمكن ان تكون يعني ظاهرة في في الاحوال الجوية او غيرها من الامور الا انها امور ترافقنا في منازلنا بمعنى الى بغينا نتحدثوا على امتحان كيفاش؟ التوقعات ديال الوالدين ديالهم من جهة، الصورة اللي عندهم على النجاح والفشل من جهة ثانية، وكاين مجموعة من التلاميذ هنايا كيبانوا لينا بلي راهم,Oujda_3-56.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/WVysasa0q4Ki8G3lk5oFEA/JmZWXmFOjZ2KJwgDgnxU0SjKM9hGrFuVVCermGwtoSUcOYK1GoINUWPEahPsGY84K3joiawx9HYaRzv-ZDBKG8lPzPoDJ9flM_qpVK_DIA-6jeA1_KxBAUS2_GIYjgJe7Z2TtQ_boX5yTJpAtKeFi5yPx86w3rf-kcKVyNhUrWE/K_a7yDcO3coubZS9Q_aX_r2NbtHvcGnc2Mt4_fPpSRQ),Other,Mixed/Educated Moroccan Arabic,,Female,1,Oujda
Oujda_3-57_16k.wav,مبرّدين وما مهتمينش. أحيانا كيبان لك أودي هاد التلميذ هذا راه قابط البورطابل راه هادي، وراه خايف من الداخل، الداخل ديالو خايف ولكن ما كيبينش هاد الأمور هادي. أحيانا كتبان لنا في العصبية ديالتهم، أحيانا كتبان لنا، حنا حنا كنقولوا كآباء ولا كأمهات أولا كأولياء أمور أولا كغيرهم أن راه سوء التصرف أولا ما مربيش، لا راه ماشي ما مربيش، لا راه هذاك الولد ماشي سيء السلوك، ولكن هذيك راها طريقة للتعبير على أنه راه متعب من الداخل، أنه يعاني,Oujda_3-57.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/KoX1Sb-NfjRfwkHHUanq5Q/G80PC3JUXxr_mje6t3dTTfVNZzUItmjHmLk16ea4I1qSwNTsweer_JQXHcaJrzn63yCf8TgwUFmxLMkNwcmvKP2Jb-OEnD4-rX33-Tn3UxIyHGcW8xvbDs8CmJByXhbGHhLegsmCE6eAZ8yai6N1lcw0rBOcLyoBMG8kliuSuN0/cfOsc6XTdy4M5kmhUVgmdrMqVUzO7gHfWksZL8TBrQ0),Other,Mixed/Educated Moroccan Arabic,French,Female,1,Oujda
Oujda_3-58_16k.wav,من الداخل بشكل أو بآخر وراه مشدود يعني راه الأعصاب ديالو إلا بغينا نقولو وحتى داك الوقيتة اللي كيشد فيها البورطابل ديالو راه ماشي المعنى ديالها أنه راه كيستهتر لنا بالدراسة أو لا أحيانا راه كيقولنا بلي راني راه بالعكس راه يتناسى كيحاول داك الضغط ديال الامتحان وهذا يبعد عليه ولو لدقائق لذلك أول حاجة خاصنا نديروها هنايا هي نقراو السلوك ديال الولاد ديالنا ماشي كل عناد معناته أنه ماشي إلا بغينا نقولو,Oujda_3-58.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/5zhNwTx2rrSLq6BxUG_mBA/mZklhyREUERhlrBRc8vvMg8n_2eG4zdogOAdnS99gTwZOVIvKpy2udfylnz5e-g35tCd2oUGLppjpbeo25yuq-PL_K73J0LE6ER8ajSZjeArmJGNmynPvObHA7BUZXss0ubtecrcFplJiY4LOg6K-YKpV_Kv_ke3E6g6kWB1f9k/Z_nx4lZecojQu0d5AeWrATt90yBVkGHef-00Suf7F9o),Other,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Oujda
Oujda_3-61_16k.wav,الفشل بحال اللي كيهرب، كيخاف، نتا راه أصلا من الأول كتقول له وا شحال ديال الآباء وديال الأمهات كيبقاو على ولادهم، وا شوف فلان شوف فلان، ديك شوف فلان وشوف فلان راه حنا من نهار بدينا هاد البرنامج وكتقرب وقيتة الامتحانات وحنا كنعاودوها كنأكدوها، ما تقولش لوليداتك هاد الأسلوب هذا. هنا كيبان الدور ديال الأسرة. بدل ما نبقى نقول لولدي مباشرة واش نتا كسول؟ واش عاجبك هاد الحالة اللي راك فيها؟ واش ما باغيش تنجح؟ نقدر بسيط العبارة نسول داك الوليد ولا داك البنية ديالي شنو اللي راه مقلقك؟ شوف راه,Oujda_3-61.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/LIeh0uw3VTt_kCaG5SxMyA/kqMdgToT_7wnpi_dPaD58AUUn_U0WxxAoF7hRGBiuQrXtIvPV9gzpOLjLstXBoD7LXqeP8_E2DH-mbYFWR7hg7Pmtu6HNAsccj5t0FMQfov7PSO7wZWLThFf_Y-YDxrTrypjXmf6719QWdH0F3h-o_fzf5RFBbKn4EpnT5TpD5M/wCpe-OWN8orSfwd3-yyaFNjbxUrbHSurOUrFivPaLJI),Other,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-78_16k.wav,ديالك محفز مزيان راه درتي هادي مزيانة هادشي هذاك هو ما شوف الطفل كيف ما بغا يكون هاد الطفل هذا إلا وهو محتاج أنك تغدي النفس ديالو فقد ما غرستي هادشي هذا فيه وحاولتي أنك تبين له أنه يقوم بتصرفات جيدة وأنه مهما كانت الأمور فهو راه يعني داك النتيجة ديالته راها فعلا غادي تحدد المستقبل ديالو خصنا شوف نربطو,Oujda_3-78.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/09rJDs7AbDbEjhU9iuuykQ/mWA58wGuqh5-X0_SKwiiLykznbrtAk_fezv4llFsg4vkw4_ozxqhEbCpzW7-ZtmE1dCfmLtxTmRbH6bAkxbanCZeyDUedInwbp4d1VIgZBKyfMsE-lwRsKURqrluz6x58kZOTH1PMul2O2j4aBxq55VtsGA_hnwX3FKyoOmvQks/AuyrrXvFBLfTQw8FO_N6pIsKdlWbkPSVrPTsZ2OnhKg),Other,Mixed/Educated Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-100_16k.wav,راه الأحلام ديالهم غادي تمشي في الزيرو، لا. من الأفضل أننا نقولوا لولدنا هنايا في هذه اللحظة، حنا كنفتخروا بالجهد ديالك. راك فعلا هادشي هذا باغيينك تنجح، ولكن مي هاد النتيجة هادي ما كتختصرش الحب ديالنا ليك. فهمتي؟ هاد الجملة هادي بوحدها قادرة أنها تنقص داك الحمل الكبير وتحيد داك الولد ديالنا من داك الحالة اللي راه فيها. راك أنت هو كلشي، راك أنت، اه. ولكن ما تقولهاش ليه بداك الطريقة، راك كتهضر مع مراهق. ما راكش كتهضر,Oujda_3-100.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/Zq14gWWRdZW3GPMgFNtKFg/43EvP0YTiC1oYMtSv038VX7_xfM1PlBwv8mgX_IYrI_f1OIwXw-s9iMDKaLpyklQp8XQn5C0AIGmBWB2faveSFxhBVR2lEAQUbhfQg7cW4ij6fCtj6G8NO0W9uWXyfwfIEF1PJbqrqZ1W4byespd6IUUcecQFZ9FbwgaVXi9WyE/HwWlQZ8BX2x1bg-ltZhWJtkTC4pqEZsCe99-r2Rksrs),Other,Mixed/Educated Moroccan Arabic,French,"Male,Female",2,Oujda
Oujda_3-162_16k.wav,قبل ردود الفعل. أصبحت نموذجا يحتذى به في عديد من الدول. التجربة المغربية في المجال الأمني أصبحت علامة مهمة تبين إلى أي حد أن المغرب عمل على الاستفادة من خبرات علمية وعملية من العمل على أن يكون فاعلا وقويا و قادرا على,Oujda_3-162.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/ktOfntT1MxhqJzNqDRvn0A/ftRB91t-DPw72mn_NsQOnA4hebRIBJnTdbCEtCbDwI25LNC4M2gCZferSesH7wDl_0IM4aOBlZP66c2TXuHE1ZuV8jOVdAZZ4LAI0zdJrFBQpwdCIoCUU2XOv7v7s5LmDLiLzCL3aF9rxKiBSlXl9aZsaURjGavC57EMGRCzI8s/8V3WzuC95908zqvpK7JT0QerL-QUMp4x8Mi2yCD4z-E),Other,Standard Arabic,,Male,1,Oujda
Oujda_3-191_16k.wav,مقارنة ب السيمانة اللي دازت. بحال الشاري عاد دخل. لا الخير موجود و الثمن كاين تاني. و الغلا. الغلا تزايد. مية هو مية و ربعين و صغيور مية و خمسين شنو غاتشري. راه طالع أخويا بواحد 1000 درهم تقريبا فالحولي. 500 درهم فالرقيق. 1000 1000 درهم 1500 درهم فالغليض. و الرقيق زايدة فيه هادي 1000 درهم. كتراوح ما بين 50 و طلع الفوق الدرويش فين فين يعيد. إلى بغيتي تعيد,Oujda_3-191.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/for0ofbWjA1VtDveBbA9Gg/7rwyZdQQNH2IO8Ld0wkT8aDWJRmMNhe8HNCGE98jF86H0ZOOP868TEdvgsBtXLxmJ93sgcbMce3aSPRMKZiaV_MYftWuWba4j6NyNXTtH4lSpESGb8V0TtNaXjWzwgEIW97HFne8SgcAffq-DCmF-tVO9oAfw8gnj5aqxkT5qTM/1UbLIt9_XECfT_i2slxRorjoG1gVR38AOBQ6GfRl-NY),Of Casablanca,Mixed/Educated Moroccan Arabic,Spanish,Male,3+,Oujda
Oujda_3-212_16k.wav,جوج سلسلات د العنق من نوع الحلبي ومعلق فشي وحدة فيهم مصحف كبير. وما تنساش تجيب لها سلسلة ديال الراجل حتى هي حيت راه ولات موضة هاد الساعة. وما تنساش ملي تلبس التكاشط غادي يخصها مضمة خليجية. وهادو كلهم يكونوا ديال الذهب من عيار واحد وعشرين. أوه أوه أوه أوه أوه أ- السي الجيلالي السي الجيلالي الله يهديك. وماشي لقيتو الراجل مسكين درويش وسكوتي وبغيتو تاكلوه وتجغمطوه في مرة. أسيدي,Oujda_3-212.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/BO6Gk3aT-7ZQnuY4aB9rTQ/_JkrMqFztbtRvq1CM501nAr5y0bcHn7mYwk8yrAlvnBr-3oYEDp7qypG5unP8lc9XvQaWeMVfUzv0kVUUcYwOJ_1ZgqztJR6DJbMDk7gCAMKySBLMVBUzsrQhL-AyvHCMm7ICiJjM-oByYD5s7bMO8zvO9v96Q8VEfrcGSEh_Pg/1Dv5DXgccDu2ew4FXzGURcyrVis_SH7O2dlcTkVLmuk),Other,Moroccan Arabic,,"Male,Female",2,Oujda
Oujda_3-220_16k.wav,وفي الحقيقة أختي هو راه شاريك ومستعد يضحي بكلشي على ودك. ولكن نتيا واش زعما غادي تحبيه بحال اللي كيحبك؟ ما نخبيش عليك أختي سامية. شحال هادي وأنا كنحبه. غير كنت كنتفشش عليه. بالحق اليوم تزاد حبي ليه. وليت حتى أنا مستعدة نضحي معاه بكلشي. ايوا. دابا على خاطرك؟ بارك الله فيك أ ماما. عندك يسحاب لك أ بنيتي أنا واقفة في طريقك. بالعكس. أنا راه بغيت غير سعادتك.,Oujda_3-220.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/j6h-AQ_2o0fX74nl66fVGQ/KYLPFCdxObI1ur6logJwZ3zwK28hjkWvVDANqf7bUDL9eflqY9v-mqPNA_PbJvuML64er-60UwE-E38KRCkepUQdFZ1tkG6dEjb4pIFrOlmauuJtzZhaIZ6I9gH9yE0f5dIi6a0ynIEN1Qs6CVv6EXT4wkjavBgv2Lgn7JwoMgI/H9ZqGnabSeK21fCejRb_rCM8rTBtG0oLEs7hL65LL_A),Other,Mixed/Educated Moroccan Arabic,,Female,2,Oujda
Oujda_3-223_16k.wav,إيوا لاواه، حتى في الخطوبة كنتو تعرضو عليا، باش غير نهضر مع عائلة العريس، حيت عارفك نتي كتحشمي. أشمن عائلة العريس؟ هذا راه مقطوع من شجرة، لا بو لا أم لا خو لا خت. آه، هذا هو العريس وإلا فلا. كون غير جاب لي ربي لبنيتي حتى أنا شي عريس بحالو. أويلي، بنتك راها باقا عندها غير تلطاش العام، باقا بعيدة على الزواج. الزواج أ لالة خاصو يكون في الصغر، ماشي في الكبر، باش الولاد كيكبرو مقادين مع باواتهم. إيوا الله,Oujda_3-223.wav (https://v5.airtableusercontent.com/v3/u/54/54/1780862400000/kixy86McVk0yxcSca8805g/TRClSpO3JD4fp9IXzRYY8U5HoeSbbjg1Fkcdleu3YrQNkHIkdla2p0R7ITHFP4RCi2EU-wsC9yR1kWZptyJNL9wsPZMUESl7JASOFm3RasuowQlk58clshkkgE1a9TtG_VkUMKyB8bHiLo_gS1muFUwqPLinyU3suHti0ngEINw/BcfnozYywmUrlRiWBzXU8pRQLwR7r_87YxiLjbcP9RM),Other,Moroccan Arabic,,Female,2,Oujda
